prompt,super_category,category,filename,img_path,score
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000088.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000088.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000094.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000094.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000038.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000038.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000059.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000059.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000086.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000086.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000025.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000025.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000033.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000033.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000052.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000052.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000032.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000032.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000065.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000065.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000016.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000016.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000001.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000001.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000009.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000009.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000104.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000104.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000051.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000051.jpg,0.2
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000083.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000083.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000006.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000006.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000099.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000099.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Skull_Crossbones,file.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Skull_Crossbones/file.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000069.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000069.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000032.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000032.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000005.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000005.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000018.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000018.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000039.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000039.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000080.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000080.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000041.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000041.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000037.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000037.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000097.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000097.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000096.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000096.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000076.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000076.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000057.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000057.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000031.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000031.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000087.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000087.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000083.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000083.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Cross,000048.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000048.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000076.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000076.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000054.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000054.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000101.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000101.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000023.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000023.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000061.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000061.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000002.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000002.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Pentagram,000057.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Pentagram/000057.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Voodoo_Doll,000063.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Voodoo_Doll/000063.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000082.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000082.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000113.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000113.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Pentagram,000070.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Pentagram/000070.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000047.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000047.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000102.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000102.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000020.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000020.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000041.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000041.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Skull_Crossbones,n2io4e4n.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Skull_Crossbones/n2io4e4n.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Star,000049.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Star/000049.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000027.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000027.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000014.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000014.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Upside_Down_Cross,000059.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000059.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000030.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000030.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000033.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000033.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000098.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000098.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000081.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000081.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000065.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000065.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000096.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000096.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000008.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000008.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000037.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000037.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000042.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000042.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000051.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000051.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000058.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000058.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000048.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000048.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Skull_Crossbones,6h4PVK.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Skull_Crossbones/6h4PVK.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000026.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000026.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000063.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000063.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000097.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000097.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Cross,000068.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000068.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Star,000018.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Star/000018.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Upside_Down_Cross,000086.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000086.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000064.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000064.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000050.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000050.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000081.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000081.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000058.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000058.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Hamsa_Hand,000065.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Hamsa_Hand/000065.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Laughing_Buddha,000070.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Laughing_Buddha/000070.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Evil_Eye,000007.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Evil_Eye/000007.jpg,0.19
Image of symbol which is a sign of wealth' — Top 100 matches:,symbol,Pentagram,000021.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Pentagram/000021.jpg,0.19
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000030.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000030.jpg,0.23
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000063.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000063.jpg,0.23
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000044.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000044.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000010.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000010.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000025.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000025.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000022.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000022.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,peace,000041.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/peace/000041.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000028.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000028.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000045.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000045.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Voodoo_Doll,000114.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Voodoo_Doll/000114.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000046.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000046.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000008.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000008.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000099.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000099.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000073.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000073.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Voodoo_Doll,000113.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Voodoo_Doll/000113.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000082.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000082.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000035.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000035.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000005.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000005.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000006.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000006.jpg,0.22
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000011.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000011.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000037.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000037.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000060.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000060.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000003.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000003.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000062.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000062.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,peace,000035.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/peace/000035.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000053.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000053.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000045.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000045.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000084.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000084.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Voodoo_Doll,000108.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Voodoo_Doll/000108.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000051.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000051.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000012.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000012.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000071.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000071.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000098.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000098.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000087.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000087.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000002.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000002.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,peace,000045.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/peace/000045.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000053.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000053.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000013.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000013.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000034.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000034.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000027.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000027.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000065.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000065.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000075.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000075.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000025.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000025.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000003.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000003.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000095.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000095.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000011.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000011.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,peace,000026.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/peace/000026.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000049.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000049.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000015.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000015.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000046.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000046.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000052.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000052.jpg,0.21
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Arrow,000043.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Arrow/000043.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000019.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000019.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000050.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000050.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Arrow,tribal-arrow-icon-design-template-isolated-vector-35471940.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Arrow/tribal-arrow-icon-design-template-isolated-vector-35471940.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Arrow,000050.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Arrow/000050.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000079.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000079.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000065.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000065.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000037.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000037.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000016.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000016.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000064.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000064.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000069.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000069.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Upside_Down_Cross,000007.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Upside_Down_Cross/000007.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000029.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000029.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Arrow,000039.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Arrow/000039.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Arrow,000033.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Arrow/000033.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000042.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000042.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Voodoo_Doll,000107.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Voodoo_Doll/000107.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000034.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000034.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Voodoo_Doll,000110.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Voodoo_Doll/000110.jpg,0.2
Image of symbol which is a sign of loss' — Top 100 matches:,symbol,Cross,000089.jpg,/kaggle/input/superstition-dataset/Big Data/symbol_images/Cross/000089.jpg,0.2
