prompt,super_category,category,filename,img_path,score
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Lightning_Strike_thunderstorm,000024.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Lightning_Strike_thunderstorm/000024.jpg,0.18
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Full_Moon,000062.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000062.jpg,0.18
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Full_Moon,000083.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000083.jpg,0.18
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Sunny_Day,000042.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Sunny_Day/000042.jpg,0.18
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Lightning_Strike_thunderstorm,000081.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Lightning_Strike_thunderstorm/000081.jpg,0.18
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Foggy_Morning,000061.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000061.jpg,0.18
Image of natural phenomenon which is a sign of wealth' — Top 100 matches:,natural,Full_Moon,000090.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000090.jpg,0.18
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,expectativa-por-la-llegada-del-cometa-del-siglo-que-es-y-como-se-puede-ver-1721208405583_1024.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/expectativa-por-la-llegada-del-cometa-del-siglo-que-es-y-como-se-puede-ver-1721208405583_1024.jpg,0.23
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000024.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000024.jpg,0.23
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000082.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000082.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,anime-girl-drawing-shooting-stars-thumb-1500x844.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/anime-girl-drawing-shooting-stars-thumb-1500x844.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,shooting-star-your-name-thumb.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/shooting-star-your-name-thumb.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000075.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000075.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000033.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000033.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000078.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000078.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,mitsuha-watching-shooting-stars-your-name-thumb.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/mitsuha-watching-shooting-stars-your-name-thumb.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000062.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000062.jpg,0.22
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,5069557-shooting-star-stars-sunset.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/5069557-shooting-star-stars-sunset.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000094.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000094.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,823854-shooting-4k-wallpaper-for-your-desktop-or-mobile-screen-free-and-easy-to-download.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/823854-shooting-4k-wallpaper-for-your-desktop-or-mobile-screen-free-and-easy-to-download.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,thumb-Shooting-Star-Dust.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/thumb-Shooting-Star-Dust.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Sunny_Day,000015.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Sunny_Day/000015.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000054.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000054.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000026.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000026.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000109.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000109.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000110.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000110.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000018.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000018.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000027.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000027.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,Space-Wallpaper-for-Phone-108.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/Space-Wallpaper-for-Phone-108.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,anime-girl-shooting-stars-thumb.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/anime-girl-shooting-stars-thumb.jpg,0.21
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,rhfetM.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/rhfetM.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,16-167032_is-this-your-first-heart-sunset-night.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/16-167032_is-this-your-first-heart-sunset-night.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000058.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000058.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,363-3633515_night-sky-wallpapers-for-iphone.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/363-3633515_night-sky-wallpapers-for-iphone.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,artists-illustration-comet.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/artists-illustration-comet.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,823842-shooting-star-in-night-sky-iphone-11-wallpaper-free-download.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/823842-shooting-star-in-night-sky-iphone-11-wallpaper-free-download.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000091.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000091.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,interstellar-objects-entered-solar-system-comp-1.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/interstellar-objects-entered-solar-system-comp-1.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000050.jpeg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000050.jpeg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,ramy-mans-rQ7pFn8dV7Y-unsplash-e1607208720447-531x1000.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/ramy-mans-rQ7pFn8dV7Y-unsplash-e1607208720447-531x1000.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000104.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000104.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000101.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000101.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000089.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000089.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000071.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000071.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,Do-Meteors-Hit-The-Earth-1-1024x683.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/Do-Meteors-Hit-The-Earth-1-1024x683.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000091.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000091.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000092.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000092.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,000120.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/000120.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,fond-etoile-filante-iphone-retina.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/fond-etoile-filante-iphone-retina.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000104.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000104.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,zdaniem-uczonych-odkrycie-moze-pomoc-w-odpowiedzi-na-wiele-intrygujacych-pytan.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/zdaniem-uczonych-odkrycie-moze-pomoc-w-odpowiedzi-na-wiele-intrygujacych-pytan.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000020.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000020.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000027.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000027.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,cover_640.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/cover_640.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000076.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000076.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000080.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000080.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000077.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000077.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,135-1350149_shootingstar-space-dark-star-blue-art-illustration-life.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/135-1350149_shootingstar-space-dark-star-blue-art-illustration-life.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Cloudy_Sky,000014.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Cloudy_Sky/000014.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000034.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000034.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000063.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000063.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,inline_image_preview.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/inline_image_preview.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,falling-star-1920x1080-4k-hd-for-iphone-android-large-538192104.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/falling-star-1920x1080-4k-hd-for-iphone-android-large-538192104.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,comets-come-from-600x425.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/comets-come-from-600x425.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,5033502-shooting-star-stars-nature-hd-4k-sky.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/5033502-shooting-star-stars-nature-hd-4k-sky.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,starry-sky-sunlight-sunset-meteorite-fall-5k-2560x2560-158.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/starry-sky-sunlight-sunset-meteorite-fall-5k-2560x2560-158.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000092.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000092.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,starry_sky_5k_2-720x1280.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/starry_sky_5k_2-720x1280.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,space_seven.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/space_seven.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000059.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000059.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000067.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000067.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Rainbow,000056.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000056.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,4bda044d6217d5d38e5127.04995406_-1.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/4bda044d6217d5d38e5127.04995406_-1.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000014.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000014.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,Comet-Illustration.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/Comet-Illustration.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000098.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000098.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,Secao_Pequenas-Perguntas_CH384_Pergunta-1-1018x1024.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/Secao_Pequenas-Perguntas_CH384_Pergunta-1-1018x1024.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,iStock-153984222.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/iStock-153984222.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,823782-shooting-stars-wallpaper-2160x1920-high-resolution-.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/823782-shooting-stars-wallpaper-2160x1920-high-resolution-.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000090.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000090.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,33a808d7-8ad1-483d-a506-947cc15f0b1c_w1600_r1.4981273408239701_fpx33.38_fpy50.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/33a808d7-8ad1-483d-a506-947cc15f0b1c_w1600_r1.4981273408239701_fpx33.38_fpy50.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,shooting-stars-in-purple-sky-k8.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/shooting-stars-in-purple-sky-k8.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000085.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000085.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000100.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000100.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,11-rain-wallpaper-skyehar.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/11-rain-wallpaper-skyehar.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,comet2c.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/comet2c.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Cloudy_Sky,000099.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Cloudy_Sky/000099.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,b0760baa-ec29-4be5-8214-0870a30eac97.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/b0760baa-ec29-4be5-8214-0870a30eac97.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000060.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000060.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,54938-when-a-star-falls.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/54938-when-a-star-falls.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,girl-watching-shooting-stars-wallpaper-2560x1080-103496_14.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/girl-watching-shooting-stars-wallpaper-2560x1080-103496_14.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,823802-shooting-star-wallpaper.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/823802-shooting-star-wallpaper.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,Sunset-Shooting-Star-iPhone-Wallpaper.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/Sunset-Shooting-Star-iPhone-Wallpaper.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,shooting-star-nature-sky-night-star-wallpaper-space-background-landscape-toluca-thumbnail.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/shooting-star-nature-sky-night-star-wallpaper-space-background-landscape-toluca-thumbnail.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000100.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000100.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000045.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000045.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000094.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000094.jpg,0.2
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000085.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000085.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000001.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000001.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,halleys-comet.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/halleys-comet.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000051.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000051.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,night-sky-with-shooting-star.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/night-sky-with-shooting-star.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Foggy_Morning,000041.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Foggy_Morning/000041.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,akzonobel-1024x723.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/akzonobel-1024x723.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Gentle_Rain,000071.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000071.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,tKB2P5.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/tKB2P5.jpg,0.19
Image of natural phenomenon which is a sign of loss' — Top 100 matches:,natural,Shooting_Star,abPHu0.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Shooting_Star/abPHu0.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000090.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000090.jpg,0.21
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000032.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000032.jpg,0.2
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Solar_Eclipse,000040.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Solar_Eclipse/000040.jpg,0.2
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000053.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000053.jpg,0.2
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Rainbow,000087.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000087.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Rainbow,000024.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000024.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000049.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000049.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000052.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000052.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000009.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000009.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Gentle_Rain,pink-water-lilies-in-heavy-rain-1080P-wallpaper.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/pink-water-lilies-in-heavy-rain-1080P-wallpaper.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Gentle_Rain,000042.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Gentle_Rain/000042.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Rainbow,000086.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000086.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Full_Moon,000029.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Full_Moon/000029.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Solar_Eclipse,000002.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Solar_Eclipse/000002.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Rainbow,000079.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000079.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Rainbow,000053.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000053.jpg,0.19
Image of natural phenomenon which is a sign of prosperity' — Top 100 matches:,natural,Rainbow,000078.jpg,/kaggle/input/superstition-dataset/Big Data/natural_phenomena_images/Rainbow/000078.jpg,0.19
